"filename", "language", "Markdown", "GLSL", "XML", "HTML", "YAML", "C", "C++", "CSS", "JavaScript", "comment", "blank", "total"
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\ext\vector_ulp.hpp", "C++", 0, 0, 0, 0, 0, 0, -25, 0, 0, -73, -15, -113
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\ext\vector_ulp.inl", "C++", 0, 0, 0, 0, 0, 0, -67, 0, 0, 0, -8, -75
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\fwd.hpp", "C++", 0, 0, 0, 0, 0, 0, -1013, 0, 0, -12, -209, -1234
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\geometric.hpp", "C++", 0, 0, 0, 0, 0, 0, -30, 0, 0, -73, -14, -117
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\glm.hpp", "C++", 0, 0, 0, 0, 0, 0, -29, 0, 0, -102, -7, -138
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\bitfield.hpp", "C++", 0, 0, 0, 0, 0, 0, -57, 0, 0, -170, -40, -267
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\bitfield.inl", "C++", 0, 0, 0, 0, 0, 0, -486, 0, 0, -1, -140, -627
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\color_space.hpp", "C++", 0, 0, 0, 0, 0, 0, -22, 0, 0, -24, -11, -57
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\color_space.inl", "C++", 0, 0, 0, 0, 0, 0, -72, 0, 0, -2, -11, -85
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\constants.hpp", "C++", 0, 0, 0, 0, 0, 0, -63, 0, 0, -69, -34, -166
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\constants.inl", "C++", 0, 0, 0, 0, 0, 0, -138, 0, 0, -1, -29, -168
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\epsilon.hpp", "C++", 0, 0, 0, 0, 0, 0, -18, 0, 0, -32, -11, -61
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\epsilon.inl", "C++", 0, 0, 0, 0, 0, 0, -67, 0, 0, -2, -12, -81
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\integer.hpp", "C++", 0, 0, 0, 0, 0, 0, -18, 0, 0, -18, -8, -44
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\integer.inl", "C++", 0, 0, 0, 0, 0, 0, -28, 0, 0, -3, -3, -34
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\matrix_access.hpp", "C++", 0, 0, 0, 0, 0, 0, -27, 0, 0, -23, -11, -61
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\matrix_access.inl", "C++", 0, 0, 0, 0, 0, 0, -53, 0, 0, -1, -9, -63
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\matrix_integer.hpp", "C++", 0, 0, 0, 0, 0, 0, -112, 0, 0, -207, -115, -434
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\matrix_inverse.hpp", "C++", 0, 0, 0, 0, 0, 0, -17, 0, 0, -25, -9, -51
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\matrix_inverse.inl", "C++", 0, 0, 0, 0, 0, 0, -99, 0, 0, -1, -19, -119
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\matrix_transform.hpp", "C++", 0, 0, 0, 0, 0, 0, -12, 0, 0, -20, -5, -37
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\matrix_transform.inl", "C++", 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, -1, -4
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\noise.hpp", "C++", 0, 0, 0, 0, 0, 0, -27, 0, 0, -25, -10, -62
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\noise.inl", "C++", 0, 0, 0, 0, 0, 0, -582, 0, 0, -133, -93, -808
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\packing.hpp", "C++", 0, 0, 0, 0, 0, 0, -88, 0, 0, -561, -80, -729
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\packing.inl", "C++", 0, 0, 0, 0, 0, 0, -752, 0, 0, -61, -126, -939
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\quaternion.hpp", "C++", 0, 0, 0, 0, 0, 0, -60, 0, 0, -93, -21, -174
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\quaternion.inl", "C++", 0, 0, 0, 0, 0, 0, -175, 0, 0, -1, -33, -209
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\quaternion_simd.inl", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\random.hpp", "C++", 0, 0, 0, 0, 0, 0, -25, 0, 0, -44, -14, -83
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\random.inl", "C++", 0, 0, 0, 0, 0, 0, -262, 0, 0, 0, -42, -304
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\reciprocal.hpp", "C++", 0, 0, 0, 0, 0, 0, -7, 0, 0, -12, -6, -25
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\round.hpp", "C++", 0, 0, 0, 0, 0, 0, -38, 0, 0, -104, -19, -161
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\round.inl", "C++", 0, 0, 0, 0, 0, 0, -118, 0, 0, -13, -25, -156
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\type_aligned.hpp", "C++", 0, 0, 0, 0, 0, 0, -547, 0, 0, -384, -385, -1316
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\type_precision.hpp", "C++", 0, 0, 0, 0, 0, 0, -514, 0, 0, -1018, -563, -2095
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\type_precision.inl", "C++", 0, 0, 0, 0, 0, 0, -3, 0, 0, -1, -3, -7
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\type_ptr.hpp", "C++", 0, 0, 0, 0, 0, 0, -89, 0, 0, -102, -40, -231
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\type_ptr.inl", "C++", 0, 0, 0, 0, 0, 0, -320, 0, 0, -4, -63, -387
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\ulp.hpp", "C++", 0, 0, 0, 0, 0, 0, -38, 0, 0, -97, -21, -156
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\ulp.inl", "C++", 0, 0, 0, 0, 0, 0, -150, 0, 0, -1, -23, -174
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtc\vec1.hpp", "C++", 0, 0, 0, 0, 0, 0, -14, 0, 0, -12, -5, -31
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\associated_min_max.hpp", "C++", 0, 0, 0, 0, 0, 0, -119, 0, 0, -60, -29, -208
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\associated_min_max.inl", "C++", 0, 0, 0, 0, 0, 0, -310, 0, 0, -19, -26, -355
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\bit.hpp", "C++", 0, 0, 0, 0, 0, 0, -31, 0, 0, -50, -18, -99
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\bit.inl", "C++", 0, 0, 0, 0, 0, 0, -64, 0, 0, -11, -18, -93
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\closest_point.hpp", "C++", 0, 0, 0, 0, 0, 0, -23, 0, 0, -18, -9, -50
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\closest_point.inl", "C++", 0, 0, 0, 0, 0, 0, -35, 0, 0, -3, -8, -46
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\color_encoding.hpp", "C++", 0, 0, 0, 0, 0, 0, -24, 0, 0, -20, -11, -55
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\color_encoding.inl", "C++", 0, 0, 0, 0, 0, 0, -35, 0, 0, -1, -10, -46
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\color_space.hpp", "C++", 0, 0, 0, 0, 0, 0, -33, 0, 0, -27, -13, -73
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\color_space.inl", "C++", 0, 0, 0, 0, 0, 0, -117, 0, 0, -7, -18, -142
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\color_space_YCoCg.hpp", "C++", 0, 0, 0, 0, 0, 0, -25, 0, 0, -25, -11, -61
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\color_space_YCoCg.inl", "C++", 0, 0, 0, 0, 0, 0, -98, 0, 0, -1, -9, -108
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\common.hpp", "C++", 0, 0, 0, 0, 0, 0, -24, 0, 0, -42, -11, -77
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\common.inl", "C++", 0, 0, 0, 0, 0, 0, -105, 0, 0, -2, -19, -126
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\compatibility.hpp", "C++", 0, 0, 0, 0, 0, 0, -98, 0, 0, -15, -21, -134
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\compatibility.inl", "C++", 0, 0, 0, 0, 0, 0, -55, 0, 0, -1, -7, -63
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\component_wise.hpp", "C++", 0, 0, 0, 0, 0, 0, -26, 0, 0, -31, -13, -70
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\component_wise.inl", "C++", 0, 0, 0, 0, 0, 0, -109, 0, 0, -1, -18, -128
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\dual_quaternion.hpp", "C++", 0, 0, 0, 0, 0, 0, -121, 0, 0, -89, -65, -275
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\dual_quaternion.inl", "C++", 0, 0, 0, 0, 0, 0, -286, 0, 0, -12, -55, -353
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\easing.hpp", "C++", 0, 0, 0, 0, 0, 0, -82, 0, 0, -97, -41, -220
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\easing.inl", "C++", 0, 0, 0, 0, 0, 0, -334, 0, 0, -32, -71, -437
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\euler_angles.hpp", "C++", 0, 0, 0, 0, 0, 0, -188, 0, 0, -100, -48, -336
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\euler_angles.inl", "C++", 0, 0, 0, 0, 0, 0, -833, 0, 0, -1, -66, -900
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\extend.hpp", "C++", 0, 0, 0, 0, 0, 0, -18, 0, 0, -17, -8, -43
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\extend.inl", "C++", 0, 0, 0, 0, 0, 0, -43, 0, 0, -1, -5, -49
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\extended_min_max.hpp", "C++", 0, 0, 0, 0, 0, 0, -80, 0, 0, -39, -19, -138
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\extended_min_max.inl", "C++", 0, 0, 0, 0, 0, 0, -125, 0, 0, -1, -13, -139
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\exterior_product.hpp", "C++", 0, 0, 0, 0, 0, 0, -16, 0, 0, -22, -8, -46
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\exterior_product.inl", "C++", 0, 0, 0, 0, 0, 0, -20, 0, 0, -1, -6, -27
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\fast_exponential.hpp", "C++", 0, 0, 0, 0, 0, 0, -37, 0, 0, -40, -19, -96
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\fast_exponential.inl", "C++", 0, 0, 0, 0, 0, 0, -73, 0, 0, -50, -14, -137
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\fast_square_root.hpp", "C++", 0, 0, 0, 0, 0, 0, -35, 0, 0, -47, -17, -99
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\fast_square_root.inl", "C++", 0, 0, 0, 0, 0, 0, -56, 0, 0, -6, -14, -76
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\fast_trigonometry.hpp", "C++", 0, 0, 0, 0, 0, 0, -29, 0, 0, -36, -15, -80
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\fast_trigonometry.inl", "C++", 0, 0, 0, 0, 0, 0, -113, 0, 0, -8, -22, -143
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\float_notmalize.inl", "C++", 0, 0, 0, 0, 0, 0, -9, 0, 0, -1, -4, -14
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\functions.hpp", "C++", 0, 0, 0, 0, 0, 0, -25, 0, 0, -22, -10, -57
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\functions.inl", "C++", 0, 0, 0, 0, 0, 0, -25, 0, 0, -1, -5, -31
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\gradient_paint.hpp", "C++", 0, 0, 0, 0, 0, 0, -25, 0, 0, -20, -9, -54
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\gradient_paint.inl", "C++", 0, 0, 0, 0, 0, 0, -32, 0, 0, -1, -4, -37
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\handed_coordinate_space.hpp", "C++", 0, 0, 0, 0, 0, 0, -23, 0, 0, -19, -9, -51
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\handed_coordinate_space.inl", "C++", 0, 0, 0, 0, 0, 0, -23, 0, 0, -1, -3, -27
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\hash.hpp", "C++", 0, 0, 0, 0, 0, 0, -106, 0, 0, -11, -26, -143
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\hash.inl", "C++", 0, 0, 0, 0, 0, 0, -158, 0, 0, -1, -17, -176
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\integer.hpp", "C++", 0, 0, 0, 0, 0, 0, -25, 0, 0, -35, -17, -77
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\integer.inl", "C++", 0, 0, 0, 0, 0, 0, -131, 0, 0, -25, -30, -186
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\intersect.hpp", "C++", 0, 0, 0, 0, 0, 0, -49, 0, 0, -31, -13, -93
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\intersect.inl", "C++", 0, 0, 0, 0, 0, 0, -156, 0, 0, -13, -32, -201
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\io.hpp", "C++", 0, 0, 0, 0, 0, 0, -138, 0, 0, -23, -41, -202
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\io.inl", "C++", 0, 0, 0, 0, 0, 0, -367, 0, 0, -2, -72, -441
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\log_base.hpp", "C++", 0, 0, 0, 0, 0, 0, -21, 0, 0, -19, -9, -49
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\log_base.inl", "C++", 0, 0, 0, 0, 0, 0, -13, 0, 0, -1, -3, -17
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_cross_product.hpp", "C++", 0, 0, 0, 0, 0, 0, -19, 0, 0, -20, -9, -48
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_cross_product.inl", "C++", 0, 0, 0, 0, 0, 0, -33, 0, 0, -1, -4, -38
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_decompose.hpp", "C++", 0, 0, 0, 0, 0, 0, -26, 0, 0, -18, -9, -53
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_decompose.inl", "C++", 0, 0, 0, 0, 0, 0, -149, 0, 0, -45, -41, -235
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_factorisation.hpp", "C++", 0, 0, 0, 0, 0, 0, -21, 0, 0, -37, -12, -70
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_factorisation.inl", "C++", 0, 0, 0, 0, 0, 0, -53, 0, 0, -17, -15, -85
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_interpolation.hpp", "C++", 0, 0, 0, 0, 0, 0, -25, 0, 0, -25, -11, -61
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_interpolation.inl", "C++", 0, 0, 0, 0, 0, 0, -134, 0, 0, -1, -12, -147
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_major_storage.hpp", "C++", 0, 0, 0, 0, 0, 0, -61, 0, 0, -40, -19, -120
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_major_storage.inl", "C++", 0, 0, 0, 0, 0, 0, -153, 0, 0, -1, -13, -167
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_operation.hpp", "C++", 0, 0, 0, 0, 0, 0, -46, 0, 0, -39, -19, -104
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_operation.inl", "C++", 0, 0, 0, 0, 0, 0, -156, 0, 0, -1, -20, -177
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_query.hpp", "C++", 0, 0, 0, 0, 0, 0, -31, 0, 0, -32, -15, -78
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_query.inl", "C++", 0, 0, 0, 0, 0, 0, -109, 0, 0, -1, -10, -120
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_transform_2d.hpp", "C++", 0, 0, 0, 0, 0, 0, -34, 0, 0, -36, -12, -82
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\matrix_transform_2d.inl", "C++", 0, 0, 0, 0, 0, 0, -56, 0, 0, -2, -11, -69
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\mixed_product.hpp", "C++", 0, 0, 0, 0, 0, 0, -18, 0, 0, -16, -8, -42
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\mixed_product.inl", "C++", 0, 0, 0, 0, 0, 0, -13, 0, 0, -1, -2, -16
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\norm.hpp", "C++", 0, 0, 0, 0, 0, 0, -35, 0, 0, -37, -17, -89
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\norm.inl", "C++", 0, 0, 0, 0, 0, 0, -79, 0, 0, -1, -16, -96
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\normal.hpp", "C++", 0, 0, 0, 0, 0, 0, -15, 0, 0, -19, -8, -42
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\normal.inl", "C++", 0, 0, 0, 0, 0, 0, -13, 0, 0, -1, -2, -16
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\normalize_dot.hpp", "C++", 0, 0, 0, 0, 0, 0, -17, 0, 0, -24, -9, -50
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\normalize_dot.inl", "C++", 0, 0, 0, 0, 0, 0, -13, 0, 0, -1, -3, -17
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\number_precision.hpp", "C++", 0, 0, 0, 0, 0, 0, -26, 0, 0, -23, -13, -62
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\number_precision.inl", "C++", 0, 0, 0, 0, 0, 0, -3, 0, 0, -1, -3, -7
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\optimum_pow.hpp", "C++", 0, 0, 0, 0, 0, 0, -21, 0, 0, -24, -10, -55
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\optimum_pow.inl", "C++", 0, 0, 0, 0, 0, 0, -18, 0, 0, -1, -4, -23
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\orthonormalize.hpp", "C++", 0, 0, 0, 0, 0, 0, -19, 0, 0, -22, -9, -50
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\orthonormalize.inl", "C++", 0, 0, 0, 0, 0, 0, -22, 0, 0, -1, -7, -30
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\pca.hpp", "C++", 0, 0, 0, 0, 0, 0, -34, 0, 0, -66, -16, -116
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\pca.inl", "C++", 0, 0, 0, 0, 0, 0, -307, 0, 0, -4, -33, -344
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\perpendicular.hpp", "C++", 0, 0, 0, 0, 0, 0, -16, 0, 0, -18, -8, -42
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\perpendicular.inl", "C++", 0, 0, 0, 0, 0, 0, -8, 0, 0, -1, -2, -11
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\polar_coordinates.hpp", "C++", 0, 0, 0, 0, 0, 0, -19, 0, 0, -21, -9, -49
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\polar_coordinates.inl", "C++", 0, 0, 0, 0, 0, 0, -30, 0, 0, -1, -6, -37
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\projection.hpp", "C++", 0, 0, 0, 0, 0, 0, -15, 0, 0, -21, -8, -44
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\projection.inl", "C++", 0, 0, 0, 0, 0, 0, -8, 0, 0, -1, -2, -11
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\quaternion.hpp", "C++", 0, 0, 0, 0, 0, 0, -78, 0, 0, -73, -24, -175
"c:\Users\gabri\OneDrive\Desktop\Coding\MySpecialEngine\CPPEngine\glm-master\glm\gtx\quaternion.inl", "C++", 0, 0, 0, 0, 0, 0, -128, 0, 0, -9, -23, -160
